GEO.id,GEO.id2,GEO.display-label,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC76,HC02_VC76,HC03_VC76,HC04_VC76,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118,HC01_VC171,HC02_VC171,HC03_VC171,HC04_VC171
8600000US10538,10538,ZCTA5 10538,8592,534,8592,(X),(X),(X),4.8,1.5,5898,264,5898,(X),140,81,2.4,1.4,12,18,0.2,0.3,162,87,2.7,1.4,185,100,3.1,1.7,190,79,3.2,1.3,677,181,11.5,3.1,575,165,9.7,2.6,787,199,13.3,3.4,524,180,8.9,3.0,2646,280,44.9,4.5,165735,18104,(X),(X),273665,25620,(X),(X),5154,278,87.4,3.0,269336,26569,(X),(X),96605,9095,(X),(X),(X),(X),3.1,1.0
8600000US10541,10541,ZCTA5 10541,15402,728,15402,(X),(X),(X),5.1,1.5,8901,301,8901,(X),186,91,2.1,1.0,130,81,1.5,0.9,593,164,6.7,1.8,685,161,7.7,1.7,537,151,6.0,1.7,1007,180,11.3,2.1,1077,233,12.1,2.6,1773,288,19.9,3.2,1438,258,16.2,2.9,1475,234,16.6,2.7,107296,10125,(X),(X),129378,11359,(X),(X),7453,350,83.7,2.4,127664,12624,(X),(X),44168,3656,(X),(X),(X),(X),3.0,1.2
8600000US10543,10543,ZCTA5 10543,11392,576,11392,(X),(X),(X),6.3,1.4,7563,357,7563,(X),279,114,3.7,1.5,206,113,2.7,1.5,445,121,5.9,1.6,437,142,5.8,1.8,656,193,8.7,2.7,1016,233,13.4,2.9,908,200,12.0,2.6,1152,228,15.2,2.8,708,165,9.4,2.2,1756,209,23.2,2.7,94246,9164,(X),(X),159101,13115,(X),(X),6207,339,82.1,2.8,161099,14086,(X),(X),58834,5189,(X),(X),(X),(X),7.0,1.9
8600000US10545,10545,ZCTA5 10545,47,29,47,(X),(X),(X),0.0,41.6,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),-,**,(X),(X),0,11,-,**,-,**,(X),(X),20855,13585,(X),(X),(X),(X),63.3,22.7
8600000US10546,10546,ZCTA5 10546,682,161,682,(X),(X),(X),0.0,4.3,480,88,480,(X),0,11,0.0,6.1,0,11,0.0,6.1,32,43,6.7,9.0,18,23,3.8,5.0,30,47,6.3,9.4,0,11,0.0,6.1,25,23,5.2,5.0,104,54,21.7,10.9,56,33,11.7,6.8,215,68,44.8,12.7,178611,60524,(X),(X),222743,43352,(X),(X),431,89,89.8,9.9,213608,42376,(X),(X),72709,18384,(X),(X),(X),(X),0.3,0.3
8600000US10547,10547,ZCTA5 10547,4542,783,4542,(X),(X),(X),8.4,2.8,2513,227,2513,(X),46,38,1.8,1.5,72,54,2.9,2.1,164,82,6.5,3.2,175,84,7.0,3.3,298,132,11.9,5.1,219,89,8.7,3.6,299,151,11.9,5.7,606,174,24.1,6.4,465,146,18.5,5.7,169,80,6.7,3.3,97708,14851,(X),(X),106960,9284,(X),(X),2193,229,87.3,4.1,110104,10207,(X),(X),35977,2764,(X),(X),(X),(X),6.4,2.7
8600000US10548,10548,ZCTA5 10548,1768,210,1768,(X),(X),(X),4.1,2.4,1289,114,1289,(X),55,46,4.3,3.5,25,40,1.9,3.1,145,71,11.2,5.4,71,47,5.5,3.6,63,38,4.9,2.9,251,84,19.5,5.8,177,63,13.7,5.1,200,72,15.5,5.9,96,47,7.4,3.6,206,78,16.0,5.9,80369,8897,(X),(X),106121,13121,(X),(X),1016,113,78.8,6.1,107576,15194,(X),(X),40314,5549,(X),(X),(X),(X),8.8,5.1
8600000US10549,10549,ZCTA5 10549,9094,456,9094,(X),(X),(X),3.7,1.7,5829,327,5829,(X),83,56,1.4,0.9,266,116,4.6,1.9,217,88,3.7,1.5,288,136,4.9,2.3,621,167,10.7,2.8,794,173,13.6,2.9,512,135,8.8,2.4,1179,225,20.2,3.5,548,165,9.4,2.8,1321,209,22.7,3.5,105642,9338,(X),(X),160532,15396,(X),(X),4868,297,83.5,2.8,140397,13492,(X),(X),57204,5563,(X),(X),(X),(X),7.3,2.2
8600000US10550,10550,ZCTA5 10550,19339,761,19339,(X),(X),(X),10.2,1.6,13243,476,13243,(X),1214,209,9.2,1.5,794,190,6.0,1.4,1846,293,13.9,2.0,1577,273,11.9,2.1,1890,257,14.3,1.9,2309,299,17.4,2.2,1354,232,10.2,1.7,1349,226,10.2,1.7,575,153,4.3,1.2,335,112,2.5,0.9,43900,2294,(X),(X),61030,3381,(X),(X),10600,419,80.0,2.0,63680,4346,(X),(X),23387,1219,(X),(X),(X),(X),18.3,2.5
8600000US10552,10552,ZCTA5 10552,11797,899,11797,(X),(X),(X),7.6,2.6,8390,323,8390,(X),587,177,7.0,2.1,349,140,4.2,1.7,629,116,7.5,1.4,700,177,8.3,2.1,812,158,9.7,1.9,1145,190,13.6,2.2,1177,217,14.0,2.4,1273,223,15.2,2.7,748,190,8.9,2.2,970,194,11.6,2.4,74386,7022,(X),(X),97773,5728,(X),(X),6555,358,78.1,2.7,99493,6390,(X),(X),41689,2177,(X),(X),(X),(X),9.9,2.2
8600000US10553,10553,ZCTA5 10553,5780,539,5780,(X),(X),(X),6.4,2.3,3362,194,3362,(X),184,100,5.5,3.0,127,83,3.8,2.4,375,128,11.2,3.8,241,105,7.2,3.1,444,137,13.2,3.9,469,149,14.0,4.5,557,153,16.6,4.4,466,138,13.9,4.1,263,97,7.8,2.9,236,82,7.0,2.5,68644,9855,(X),(X),83428,7595,(X),(X),2880,212,85.7,4.1,82347,8329,(X),(X),28365,2496,(X),(X),(X),(X),12.3,3.8
8600000US10560,10560,ZCTA5 10560,2601,194,2601,(X),(X),(X),3.1,1.6,1713,127,1713,(X),10,16,0.6,0.9,10,15,0.6,0.9,116,68,6.8,3.8,148,77,8.6,4.4,54,48,3.2,2.8,131,69,7.6,4.0,120,52,7.0,3.1,326,106,19.0,5.6,268,91,15.6,5.5,530,124,30.9,7.2,138875,19207,(X),(X),196148,30862,(X),(X),1506,117,87.9,3.2,185774,29417,(X),(X),69663,10997,(X),(X),(X),(X),5.1,3.1
8600000US10562,10562,ZCTA5 10562,17176,633,17176,(X),(X),(X),5.4,1.4,10475,428,10475,(X),424,124,4.0,1.1,330,162,3.2,1.5,632,191,6.0,1.8,684,177,6.5,1.6,1439,223,13.7,2.2,1792,286,17.1,2.5,1054,206,10.1,2.0,1729,221,16.5,2.1,1066,185,10.2,1.7,1325,183,12.6,1.8,74226,3663,(X),(X),106383,5095,(X),(X),8813,373,84.1,2.2,105617,5157,(X),(X),36120,1902,(X),(X),(X),(X),10.1,2.3
8600000US10566,10566,ZCTA5 10566,12882,505,12882,(X),(X),(X),6.8,1.9,9381,430,9381,(X),405,147,4.3,1.5,647,206,6.9,2.1,1075,248,11.5,2.5,771,193,8.2,2.0,1293,282,13.8,3.0,1741,303,18.6,3.2,916,226,9.8,2.3,1355,249,14.4,2.7,466,132,5.0,1.4,712,238,7.6,2.5,54709,3816,(X),(X),80166,7256,(X),(X),7171,367,76.4,3.3,85789,9024,(X),(X),32407,3001,(X),(X),(X),(X),13.0,2.7
8600000US10567,10567,ZCTA5 10567,11083,541,11083,(X),(X),(X),5.5,1.6,6896,226,6896,(X),134,61,1.9,0.9,75,64,1.1,0.9,368,127,5.3,1.9,282,101,4.1,1.5,561,142,8.1,2.0,872,177,12.6,2.4,759,177,11.0,2.6,1208,180,17.5,2.5,1126,192,16.3,2.8,1511,154,21.9,2.3,114207,12253,(X),(X),147949,7380,(X),(X),5764,267,83.6,2.2,148439,9713,(X),(X),50080,2663,(X),(X),(X),(X),5.0,1.7
8600000US10570,10570,ZCTA5 10570,6583,390,6583,(X),(X),(X),6.2,2.5,4089,237,4089,(X),103,65,2.5,1.6,77,88,1.9,2.1,155,121,3.8,3.0,164,67,4.0,1.6,287,115,7.0,2.8,304,109,7.4,2.7,359,146,8.8,3.5,804,170,19.7,3.9,663,167,16.2,4.0,1173,180,28.7,4.3,132601,15304,(X),(X),174557,14315,(X),(X),3562,242,87.1,3.6,166842,15149,(X),(X),57076,4866,(X),(X),(X),(X),2.6,1.0
8600000US10573,10573,ZCTA5 10573,21387,623,21387,(X),(X),(X),6.9,1.5,12360,428,12360,(X),477,169,3.9,1.4,415,105,3.4,0.8,1041,214,8.4,1.6,1157,242,9.4,1.9,1119,227,9.1,1.8,1853,272,15.0,2.2,1405,244,11.4,1.9,2078,257,16.8,2.1,998,205,8.1,1.6,1817,267,14.7,2.1,76097,2776,(X),(X),116115,7060,(X),(X),10318,414,83.5,2.0,116909,7915,(X),(X),37967,2374,(X),(X),(X),(X),11.2,2.4
8600000US10576,10576,ZCTA5 10576,2631,318,2631,(X),(X),(X),2.7,1.7,1974,186,1974,(X),10,15,0.5,0.8,49,51,2.5,2.5,59,41,3.0,2.1,80,47,4.1,2.4,74,76,3.7,3.7,90,51,4.6,2.5,146,81,7.4,4.0,314,105,15.9,5.2,217,82,11.0,4.1,935,163,47.4,7.7,195167,29177,(X),(X),317806,45147,(X),(X),1630,152,82.6,4.4,303754,45002,(X),(X),126593,18485,(X),(X),(X),(X),1.0,0.8
8600000US10577,10577,ZCTA5 10577,3079,298,3079,(X),(X),(X),13.7,3.5,790,98,790,(X),47,45,5.9,5.7,0,16,0.0,3.7,16,18,2.0,2.3,0,16,0.0,3.7,26,40,3.3,5.0,52,34,6.6,4.3,41,29,5.2,3.7,117,51,14.8,6.5,65,55,8.2,7.0,426,101,53.9,9.6,213173,43103,(X),(X),412271,115468,(X),(X),706,95,89.4,4.2,344725,90976,(X),(X),54963,16730,(X),(X),(X),(X),11.8,8.9
8600000US10578,10578,ZCTA5 10578,482,123,482,(X),(X),(X),0.0,6.0,276,62,276,(X),0,11,0.0,10.3,0,11,0.0,10.3,11,16,4.0,5.8,7,12,2.5,4.3,59,56,21.4,18.7,33,40,12.0,14.0,26,20,9.4,7.0,71,45,25.7,15.4,30,29,10.9,10.3,39,26,14.1,9.2,105625,33987,(X),(X),114040,25114,(X),(X),233,54,84.4,14.5,121853,28025,(X),(X),38378,9087,(X),(X),(X),(X),3.6,2.7
8600000US10579,10579,ZCTA5 10579,4787,422,4787,(X),(X),(X),3.4,1.8,3114,189,3114,(X),87,56,2.8,1.8,29,31,0.9,1.0,208,110,6.7,3.4,129,66,4.1,2.1,150,90,4.8,2.8,298,102,9.6,3.2,500,162,16.1,5.1,478,152,15.4,4.8,649,173,20.8,5.7,586,151,18.8,4.7,116223,14936,(X),(X),135320,11847,(X),(X),2571,188,82.6,3.7,139146,12606,(X),(X),46908,4217,(X),(X),(X),(X),3.8,2.0
8600000US10580,10580,ZCTA5 10580,7627,366,7627,(X),(X),(X),3.6,1.4,5954,212,5954,(X),153,79,2.6,1.3,159,77,2.7,1.3,137,63,2.3,1.1,203,111,3.4,1.8,299,101,5.0,1.7,497,120,8.3,2.0,354,116,5.9,1.9,760,136,12.8,2.2,692,157,11.6,2.5,2700,186,45.3,3.2,178333,14205,(X),(X),282998,17023,(X),(X),4833,151,81.2,2.3,289047,18553,(X),(X),96920,5736,(X),(X),(X),(X),3.1,1.3
8600000US10583,10583,ZCTA5 10583,19677,546,19677,(X),(X),(X),4.4,1.0,13677,340,13677,(X),288,97,2.1,0.7,322,108,2.4,0.8,356,113,2.6,0.8,321,95,2.3,0.7,660,152,4.8,1.1,1054,150,7.7,1.1,718,132,5.2,0.9,1974,242,14.4,1.7,1477,185,10.8,1.4,6507,310,47.6,2.0,186053,8859,(X),(X),290864,13152,(X),(X),11329,309,82.8,1.6,293343,14233,(X),(X),100087,4651,(X),(X),(X),(X),3.5,0.8
8600000US10588,10588,ZCTA5 10588,1340,290,1340,(X),(X),(X),7.1,6.8,1078,196,1078,(X),0,11,0.0,2.7,0,11,0.0,2.7,96,79,8.9,7.2,52,48,4.8,4.5,118,114,10.9,10.4,214,114,19.9,10.0,147,117,13.6,10.2,222,130,20.6,11.8,141,66,13.1,6.4,88,59,8.2,5.3,76777,16810,(X),(X),94487,12345,(X),(X),826,192,76.6,8.1,80821,16547,(X),(X),37021,5716,(X),(X),(X),(X),8.3,11.8
8600000US10589,10589,ZCTA5 10589,4016,362,4016,(X),(X),(X),5.5,2.7,3814,158,3814,(X),125,67,3.3,1.7,18,23,0.5,0.6,125,60,3.3,1.6,223,92,5.8,2.4,401,130,10.5,3.3,545,125,14.3,3.2,529,140,13.9,3.7,649,159,17.0,4.1,513,140,13.5,3.7,686,143,18.0,3.7,94901,9493,(X),(X),142578,16280,(X),(X),2367,192,62.1,4.6,158408,26309,(X),(X),58420,6478,(X),(X),(X),(X),2.8,1.1
8600000US10590,10590,ZCTA5 10590,3670,300,3670,(X),(X),(X),4.0,1.6,2594,180,2594,(X),37,35,1.4,1.4,36,33,1.4,1.3,80,69,3.1,2.6,59,46,2.3,1.8,183,84,7.1,3.3,191,89,7.4,3.4,331,127,12.8,4.7,497,120,19.2,4.5,436,134,16.8,4.9,744,134,28.7,4.8,135000,19966,(X),(X),188738,21525,(X),(X),2196,182,84.7,4.3,186104,21964,(X),(X),70172,7949,(X),(X),(X),(X),3.8,2.1
8600000US10591,10591,ZCTA5 10591,12937,683,12937,(X),(X),(X),6.3,1.9,8906,370,8906,(X),276,138,3.1,1.5,356,144,4.0,1.6,726,225,8.2,2.5,716,213,8.0,2.3,740,245,8.3,2.7,1177,243,13.2,2.6,833,179,9.4,2.0,1382,251,15.5,2.9,1096,232,12.3,2.7,1604,274,18.0,3.0,89478,12101,(X),(X),130900,10516,(X),(X),7206,317,80.9,2.7,132038,9865,(X),(X),51093,4072,(X),(X),(X),(X),10.2,3.0
8600000US10594,10594,ZCTA5 10594,2808,334,2808,(X),(X),(X),3.7,2.4,1572,120,1572,(X),25,31,1.6,2.0,18,20,1.1,1.3,44,29,2.8,1.9,32,39,2.0,2.4,80,50,5.1,3.1,210,79,13.4,4.7,195,72,12.4,4.5,202,72,12.8,4.4,310,103,19.7,6.1,456,97,29.0,6.7,144750,24674,(X),(X),160095,13442,(X),(X),1300,126,82.7,4.5,160694,16001,(X),(X),50327,4542,(X),(X),(X),(X),3.2,2.4
8600000US10595,10595,ZCTA5 10595,3569,281,3569,(X),(X),(X),7.4,3.0,2289,109,2289,(X),132,73,5.8,3.2,22,18,1.0,0.8,124,57,5.4,2.5,112,57,4.9,2.5,145,67,6.3,2.9,295,107,12.9,4.6,242,88,10.6,3.8,384,87,16.8,3.9,366,96,16.0,4.1,467,99,20.4,4.2,108586,11013,(X),(X),146290,18845,(X),(X),1833,106,80.1,3.5,153811,21689,(X),(X),42210,5957,(X),(X),(X),(X),12.4,4.5
8600000US10596,10596,ZCTA5 10596,835,209,835,(X),(X),(X),12.5,7.6,486,89,486,(X),0,11,0.0,6.0,11,18,2.3,3.7,0,11,0.0,6.0,29,26,6.0,5.6,56,54,11.5,10.4,95,61,19.5,11.6,94,61,19.3,11.9,122,60,25.1,11.7,23,36,4.7,7.5,56,47,11.5,10.2,92283,15655,(X),(X),104610,19750,(X),(X),457,93,94.0,5.5,95253,21080,(X),(X),35586,7809,(X),(X),(X),(X),3.4,4.1
8600000US10597,10597,ZCTA5 10597,423,166,423,(X),(X),(X),0.0,6.8,353,91,353,(X),0,11,0.0,8.1,0,11,0.0,8.1,0,11,0.0,8.1,0,11,0.0,8.1,0,11,0.0,8.1,41,64,11.6,16.7,0,11,0.0,8.1,59,52,16.7,15.5,16,25,4.5,7.4,237,73,67.1,16.0,"250,000+",***,(X),(X),311804,70607,(X),(X),262,82,74.2,20.1,314023,80114,(X),(X),121502,20518,(X),(X),(X),(X),0.0,3.2
8600000US10598,10598,ZCTA5 10598,15977,668,15977,(X),(X),(X),3.7,1.0,10533,320,10533,(X),244,105,2.3,1.0,226,111,2.1,1.0,501,136,4.8,1.3,586,202,5.6,1.9,568,159,5.4,1.5,898,170,8.5,1.6,1218,243,11.6,2.3,2488,265,23.6,2.4,1711,223,16.2,2.1,2093,203,19.9,1.9,121250,4755,(X),(X),143627,8929,(X),(X),8273,321,78.5,2.4,150995,10135,(X),(X),51727,3331,(X),(X),(X),(X),2.6,0.7
8600000US10601,10601,ZCTA5 10601,6287,560,6287,(X),(X),(X),6.5,2.4,5363,315,5363,(X),473,161,8.8,3.0,227,95,4.2,1.8,660,229,12.3,4.0,430,158,8.0,2.9,317,141,5.9,2.7,614,143,11.4,2.7,614,170,11.4,3.0,844,161,15.7,3.1,449,143,8.4,2.7,735,147,13.7,2.5,74177,7801,(X),(X),119731,15524,(X),(X),4267,328,79.6,3.6,122396,15242,(X),(X),55196,8293,(X),(X),(X),(X),21.0,6.8
8600000US10603,10603,ZCTA5 10603,11034,728,11034,(X),(X),(X),7.3,1.9,6881,286,6881,(X),240,113,3.5,1.6,177,83,2.6,1.2,377,118,5.5,1.7,421,134,6.1,1.9,622,178,9.0,2.5,857,202,12.5,2.9,746,147,10.8,2.1,1404,258,20.4,3.7,1078,205,15.7,2.9,959,192,13.9,2.8,100013,8216,(X),(X),119797,7185,(X),(X),5806,319,84.4,2.5,121186,6890,(X),(X),47048,2918,(X),(X),(X),(X),5.9,1.5
8600000US10604,10604,ZCTA5 10604,6268,524,6268,(X),(X),(X),7.3,2.5,3808,188,3808,(X),115,78,3.0,2.1,211,108,5.5,2.8,299,122,7.9,3.1,203,80,5.3,2.1,229,95,6.0,2.5,551,149,14.5,3.9,431,118,11.3,3.1,776,161,20.4,4.0,356,123,9.3,3.3,637,156,16.7,3.9,88750,12383,(X),(X),144593,17319,(X),(X),3189,194,83.7,4.0,140726,15500,(X),(X),51097,5868,(X),(X),(X),(X),8.2,2.8
8600000US10605,10605,ZCTA5 10605,9733,562,9733,(X),(X),(X),4.4,1.3,6826,309,6826,(X),401,158,5.9,2.2,164,73,2.4,1.1,404,139,5.9,2.0,210,78,3.1,1.1,447,149,6.5,2.2,727,166,10.7,2.3,685,157,10.0,2.3,1211,232,17.7,3.2,962,155,14.1,2.3,1615,195,23.7,2.8,111201,8583,(X),(X),150180,11541,(X),(X),5372,311,78.7,3.2,143649,9173,(X),(X),58155,4574,(X),(X),(X),(X),8.5,2.7
8600000US10606,10606,ZCTA5 10606,10251,599,10251,(X),(X),(X),9.9,2.2,5529,261,5529,(X),268,111,4.8,2.0,350,135,6.3,2.3,350,113,6.3,2.0,290,112,5.2,2.1,586,158,10.6,2.9,691,163,12.5,3.0,685,193,12.4,3.4,1050,218,19.0,3.7,600,137,10.9,2.5,659,141,11.9,2.6,79379,7596,(X),(X),109639,8416,(X),(X),4611,257,83.4,3.1,117280,9679,(X),(X),36351,3260,(X),(X),(X),(X),10.4,2.7
8600000US10607,10607,ZCTA5 10607,3962,510,3962,(X),(X),(X),4.1,2.0,2242,211,2242,(X),64,47,2.9,2.1,24,40,1.1,1.8,129,78,5.8,3.4,48,44,2.1,1.9,141,82,6.3,3.6,210,70,9.4,3.1,184,82,8.2,3.7,427,100,19.0,4.4,435,134,19.4,5.4,580,119,25.9,4.6,139135,20230,(X),(X),159998,12773,(X),(X),1821,191,81.2,4.1,161841,15047,(X),(X),53855,4828,(X),(X),(X),(X),4.2,1.8
8600000US10701,10701,ZCTA5 10701,27621,1262,27621,(X),(X),(X),8.5,1.4,22181,536,22181,(X),2744,375,12.4,1.7,1521,327,6.9,1.4,2800,368,12.6,1.6,2246,351,10.1,1.5,2423,269,10.9,1.2,3512,393,15.8,1.8,2260,321,10.2,1.5,2563,354,11.6,1.6,1071,213,4.8,0.9,1041,192,4.7,0.9,46519,2402,(X),(X),66473,2926,(X),(X),16029,651,72.3,2.3,75474,3556,(X),(X),25969,1192,(X),(X),(X),(X),25.4,2.5
8600000US10703,10703,ZCTA5 10703,10096,757,10096,(X),(X),(X),9.1,3.4,7263,268,7263,(X),678,196,9.3,2.7,482,179,6.6,2.4,733,240,10.1,3.2,696,223,9.6,3.1,676,187,9.3,2.5,931,224,12.8,3.0,751,202,10.3,2.8,1373,213,18.9,2.9,616,168,8.5,2.3,327,117,4.5,1.6,60068,6231,(X),(X),76264,4603,(X),(X),5235,348,72.1,4.1,84181,5509,(X),(X),26932,1851,(X),(X),(X),(X),16.9,4.1
8600000US10704,10704,ZCTA5 10704,18614,925,18614,(X),(X),(X),5.6,1.3,12451,306,12451,(X),477,133,3.8,1.1,363,135,2.9,1.1,749,178,6.0,1.4,942,193,7.6,1.5,1276,262,10.2,2.0,2431,297,19.5,2.3,2108,283,16.9,2.3,2407,241,19.3,2.0,900,169,7.2,1.4,798,209,6.4,1.7,74908,4842,(X),(X),90211,5017,(X),(X),10096,361,81.1,2.0,91195,5538,(X),(X),35853,1763,(X),(X),(X),(X),6.7,1.4
8600000US10705,10705,ZCTA5 10705,20955,1139,20955,(X),(X),(X),10.3,1.9,13941,348,13941,(X),1760,359,12.6,2.5,811,261,5.8,1.8,1306,265,9.4,1.9,1341,297,9.6,2.1,1829,336,13.1,2.4,2150,360,15.4,2.5,1468,256,10.5,1.9,1715,245,12.3,1.7,992,231,7.1,1.7,569,125,4.1,0.9,49110,4626,(X),(X),69355,4071,(X),(X),10556,465,75.7,3.1,75735,4668,(X),(X),24269,1474,(X),(X),(X),(X),22.1,3.5
8600000US10706,10706,ZCTA5 10706,4887,247,4887,(X),(X),(X),4.8,1.6,3301,154,3301,(X),137,71,4.2,2.1,43,33,1.3,1.0,152,64,4.6,1.9,128,65,3.9,1.9,133,49,4.0,1.5,344,115,10.4,3.4,289,86,8.8,2.6,686,139,20.8,4.3,273,85,8.3,2.5,1116,136,33.8,4.2,132981,7142,(X),(X),188209,16108,(X),(X),2702,137,81.9,3.5,189444,16957,(X),(X),70934,5534,(X),(X),(X),(X),3.9,1.3
8600000US10707,10707,ZCTA5 10707,5566,369,5566,(X),(X),(X),6.0,3.0,4005,228,4005,(X),110,71,2.7,1.7,99,63,2.5,1.6,135,79,3.4,1.9,201,121,5.0,3.0,461,157,11.5,3.9,761,202,19.0,4.6,342,144,8.5,3.5,491,137,12.3,3.4,472,142,11.8,3.6,933,173,23.3,4.3,83445,21393,(X),(X),141580,14277,(X),(X),3056,178,76.3,4.3,151319,18115,(X),(X),55540,5924,(X),(X),(X),(X),3.9,1.2
8600000US10708,10708,ZCTA5 10708,11764,557,11764,(X),(X),(X),7.8,1.7,9075,226,9075,(X),331,134,3.6,1.5,135,63,1.5,0.7,541,151,6.0,1.6,578,168,6.4,1.8,566,113,6.2,1.3,1186,195,13.1,2.1,960,185,10.6,2.0,1548,250,17.1,2.6,1019,167,11.2,1.8,2211,202,24.4,2.3,106808,8672,(X),(X),179857,10797,(X),(X),7187,265,79.2,2.3,187523,13788,(X),(X),74613,4254,(X),(X),(X),(X),4.2,1.2
8600000US10709,10709,ZCTA5 10709,5254,370,5254,(X),(X),(X),2.8,1.3,3666,174,3666,(X),83,42,2.3,1.1,56,49,1.5,1.3,153,62,4.2,1.7,171,58,4.7,1.6,361,107,9.8,2.9,444,135,12.1,3.7,350,128,9.5,3.5,699,135,19.1,3.6,472,102,12.9,2.9,877,156,23.9,3.9,113643,10182,(X),(X),147873,13297,(X),(X),2910,151,79.4,3.4,156158,15193,(X),(X),57988,5114,(X),(X),(X),(X),1.7,0.7
8600000US10710,10710,ZCTA5 10710,14404,723,14404,(X),(X),(X),6.8,1.4,10300,354,10300,(X),467,182,4.5,1.8,263,95,2.6,0.9,809,168,7.9,1.7,780,187,7.6,1.8,726,156,7.0,1.4,1468,248,14.3,2.3,1384,222,13.4,2.1,2193,253,21.3,2.4,1151,195,11.2,1.8,1059,180,10.3,1.8,85417,5969,(X),(X),107135,6116,(X),(X),7804,373,75.8,2.8,115580,7084,(X),(X),41988,2150,(X),(X),(X),(X),7.7,2.1
8600000US10801,10801,ZCTA5 10801,22297,1033,22297,(X),(X),(X),8.4,1.4,14420,409,14420,(X),882,234,6.1,1.6,1100,270,7.6,1.8,1246,269,8.6,1.8,1594,310,11.1,2.1,1427,239,9.9,1.7,2236,293,15.5,1.9,1607,301,11.1,2.1,2081,317,14.4,2.1,1068,193,7.4,1.4,1179,195,8.2,1.3,58736,3806,(X),(X),86197,4500,(X),(X),11071,432,76.8,2.2,93017,5180,(X),(X),31032,1609,(X),(X),(X),(X),16.0,2.0
8600000US10803,10803,ZCTA5 10803,6399,235,6399,(X),(X),(X),5.3,1.6,4020,135,4020,(X),92,46,2.3,1.1,39,30,1.0,0.7,136,59,3.4,1.5,146,81,3.6,2.0,186,79,4.6,1.9,483,138,12.0,3.3,335,85,8.3,2.1,637,116,15.8,2.9,505,123,12.6,3.1,1461,137,36.3,3.4,146833,13231,(X),(X),238344,17317,(X),(X),3411,140,84.9,2.4,250193,17972,(X),(X),77330,5615,(X),(X),(X),(X),3.6,1.2
8600000US10804,10804,ZCTA5 10804,7772,519,7772,(X),(X),(X),4.1,1.3,4975,197,4975,(X),60,48,1.2,1.0,44,36,0.9,0.7,136,69,2.7,1.4,179,102,3.6,2.0,151,89,3.0,1.7,270,99,5.4,2.0,367,129,7.4,2.6,713,161,14.3,3.2,835,189,16.8,3.6,2220,233,44.6,4.3,179527,12689,(X),(X),250176,17650,(X),(X),4248,239,85.4,3.3,248790,19365,(X),(X),87302,6457,(X),(X),(X),(X),1.8,0.7
8600000US10805,10805,ZCTA5 10805,10644,573,10644,(X),(X),(X),7.5,2.5,7773,287,7773,(X),425,152,5.5,1.9,315,123,4.1,1.6,562,156,7.2,2.0,472,154,6.1,2.0,1104,258,14.2,3.1,1559,299,20.1,4.0,947,220,12.2,2.8,1629,267,21.0,3.3,300,102,3.9,1.3,460,142,5.9,1.8,66006,6385,(X),(X),85086,7563,(X),(X),6055,310,77.9,2.9,87703,7949,(X),(X),34859,2922,(X),(X),(X),(X),9.2,2.6
8600000US10901,10901,ZCTA5 10901,12068,568,12068,(X),(X),(X),4.0,1.1,8672,318,8672,(X),309,101,3.6,1.2,331,113,3.8,1.3,502,146,5.8,1.7,462,146,5.3,1.6,630,155,7.3,1.8,1198,206,13.8,2.2,1119,240,12.9,2.8,1816,206,20.9,2.2,863,157,10.0,1.8,1442,199,16.6,2.3,94465,5085,(X),(X),122872,6512,(X),(X),6566,297,75.7,2.6,132264,7667,(X),(X),45748,2638,(X),(X),(X),(X),6.2,1.5
8600000US10910,10910,ZCTA5 10910,25,39,25,(X),(X),(X),0.0,57.0,25,39,25,(X),0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,0,11,0.0,57.0,25,39,100.0,57.0,0,11,0.0,57.0,-,**,(X),(X),N,N,N,N,25,39,100.0,57.0,N,N,N,N,N,N,N,N,(X),(X),0.0,57.0
